id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
8260,Mike Huckabee,1,yes,1,Negative,1,,0.6489,,muniqui19,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/7/15 5:27,6.2963E+17,,Tokyo
8328,Chris Christie,1,yes,1,Negative,1,,1,,Dance4Jonas,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 4:43,6.29619E+17,In Bikini Bottom w/ SpongeBob,Pacific Time (US & Canada)
8357,Chris Christie,1,yes,1,Negative,1,,0.6477,,CallMeMrBigs,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 4:18,6.29613E+17,NE - DC area - U.S.,Central Time (US & Canada)
8362,Chris Christie,1,yes,1,Negative,0.6739,,0.6739,,rage_chaos,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 4:14,6.29612E+17,Garden City Beach via L.A. ,
8375,Chris Christie,1,yes,1,Negative,1,,0.6854,,blayne_troy,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 4:00,6.29608E+17,,
8376,Chris Christie,1,yes,1,Negative,0.6554,,0.6911,,ErnestFannin,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 3:59,6.29608E+17,Adams county  Pa. Dist. 4,Eastern Time (US & Canada)
8408,Chris Christie,1,yes,1,Negative,1,,1,,jrmadmen,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 3:04,6.29594E+17,Boston MA,
8419,Chris Christie,1,yes,1,Negative,1,,0.6949,,bigsexy_tote,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 2:38,6.29587E+17,"East side of Vineland, NJ",
8421,Chris Christie,1,yes,1,Negative,1,,0.6404,,pbbing247,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 2:34,6.29586E+17,DALLAS TX-HOME OF THE COWBOYS,Central Time (US & Canada)
8446,Chris Christie,1,yes,1,Negative,1,,0.6966,,mccauley_liz,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 2:10,6.2958E+17,,Eastern Time (US & Canada)
8449,Chris Christie,1,yes,1,Negative,1,,0.6685,,OneRationale,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 2:08,6.2958E+17,U.S.,
8452,Chris Christie,1,yes,1,Negative,1,,0.6782,,LYONSPOTTER,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 2:05,6.29579E+17,,Pacific Time (US & Canada)
8453,Chris Christie,1,yes,1,Negative,1,,0.6813,,Lg4Lg,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 2:03,6.29579E+17,"Dana Point, CA/ Vegas,NV",Pacific Time (US & Canada)
8460,Chris Christie,1,yes,1,Negative,1,,0.7119,,drwebb1958,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 1:55,6.29577E+17,"Grass Lake, Michigan",
8462,Chris Christie,1,yes,1,Negative,1,,0.658,,BiHiRiverOfLife,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 1:53,6.29576E+17,"Dublin, PA",Atlantic Time (Canada)
8465,Chris Christie,1,yes,1,Negative,1,,1,,ericahassnacks,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 1:48,6.29575E+17,geographically indecisive,London
8466,Chris Christie,1,yes,1,Negative,1,,0.6556,,darianeal1881,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 1:44,6.29574E+17,Earth,
8471,Chris Christie,1,yes,1,Negative,1,,0.6643,,fcwic1,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 1:40,6.29573E+17,,
8477,Chris Christie,0.6571,yes,1,Negative,1,,0.6871,,JosephHarris81,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 1:34,6.29571E+17,,Atlantic Time (Canada)
8478,Chris Christie,1,yes,1,Negative,1,,0.6742,,IrvinePatriot,,48,,,RT @RWSurferGirl: Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 1:33,6.29571E+17,,
8481,Chris Christie,1,yes,1,Negative,1,,0.6478,,RWSurferGirl,,48,,,Tonight we learned that @GovChristie thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,,8/7/15 1:31,6.29571E+17,"Newport Beach, California",Pacific Time (US & Canada)
8684,Chris Christie,0.6791,yes,1,Neutral,0.6791,,0.6739,,CheephackOprah,,0,,,".@ChrisChristie: ""I can't tell the difference between American citizens and terrorists.""
#GOPDebates https://t.co/Xn5aVN8F8s",,8/6/15 22:41,6.29528E+17,,
8910,Mike Huckabee,1,yes,1,Neutral,0.6354,,0.6354,,FuckinQueer,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 21:31,6.2951E+17,Gotham,Eastern Time (US & Canada)
8971,Mike Huckabee,1,yes,1,Negative,1,,0.6593,,ErzsebetSonder,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 21:19,6.29507E+17,"Texas, USA",Central Time (US & Canada)
9067,No candidate mentioned,0.4253,yes,0.6522,Neutral,0.6522,,0.2339,,basim_008,,2,,,"RT @bpolitics: .@LindseyGrahamSC says we need a president who understands threats http://t.co/g9zQAKd8Zu #GOPdebates
https://t.co/ywVxhtBHEW",,8/6/15 21:02,6.29503E+17,"Dhahran, Saudi Arabia",
9099,Ted Cruz,1,yes,1,Negative,1,,1,,ccabrera83,,0,,,Has Ted Cruz never heard of anwar al-awlaki and samir khan? #gopdebates #FoxDebate,,8/6/15 20:58,6.29502E+17,San Antonio,Mountain Time (US & Canada)
9513,Mike Huckabee,0.4123,yes,0.6421,Negative,0.3579,,0.2298,,LOVEnver_fails,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 20:22,6.29493E+17,Seattle,
9679,Mike Huckabee,1,yes,1,Negative,0.6742,,0.6742,,tonyapinkins,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 20:15,6.29491E+17,ALL Across The Globe,Atlantic Time (Canada)
10046,Mike Huckabee,1,yes,1,Neutral,0.7234,,0.7234,,_MacDaddyMatt_,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 20:03,6.29488E+17,cruzin down COMO in my '64,Central Time (US & Canada)
10073,No candidate mentioned,0.4656,yes,0.6824,Neutral,0.3765,,0.2569,,HarrellKirstein,,1,,,".@WMUR9_Politics Before running for POTUS, GOP candidates praised @HillaryClinton's Sec Of State Tenure  https://t.co/J9oEBXYGof #gopdebates",,8/6/15 20:02,6.29488E+17,NH,Eastern Time (US & Canada)
10294,Scott Walker,1,yes,1,Positive,0.6628,,0.6744,,hoya1982,,8,,,"RT @PBoylen: @ScottWalker Russia &amp; China know more about Hillary Clinton's emails than our own Congress! Boom!
#RedNationRaising #GOPDebates",,8/6/15 19:57,6.29487E+17,home,Eastern Time (US & Canada)
10381,No candidate mentioned,1,yes,1,Negative,1,,0.3575,,fourty8hrs,,0,,,They talk about God today tomorrow WAR #GOPDebates,,8/6/15 19:56,6.29486E+17, New York,Eastern Time (US & Canada)
10401,Mike Huckabee,1,yes,1,Negative,0.6782,,0.3448,,candice342,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:55,6.29486E+17,,Eastern Time (US & Canada)
10419,Mike Huckabee,0.4492,yes,0.6702,Negative,0.3404,,0.4492,,preeskee,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:55,6.29486E+17,"St Petersburg, FL",Pacific Time (US & Canada)
10485,No candidate mentioned,1,yes,1,Negative,0.686,,0.686,,NoelleRI,,10,,,RT @BettyFckinWhite: We must repeal and replace Benghazi. #GOPDebates,,8/6/15 19:54,6.29486E+17,Rhode Island,Eastern Time (US & Canada)
10562,Mike Huckabee,1,yes,1,Negative,1,,0.6606,,GogoAleee,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:53,6.29485E+17,IG: unapologeticAle,
10581,Mike Huckabee,1,yes,1,Negative,0.6804,,1,,AmberJPhillips,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:52,6.29485E+17,Ohioan in Washington D.C. ,Eastern Time (US & Canada)
10595,Mike Huckabee,0.4736,yes,0.6882,Neutral,0.6882,,0.4736,,curlylocs1,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:52,6.29485E+17,,
10620,Mike Huckabee,1,yes,1,Neutral,0.6617,,1,,megliz369,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:52,6.29485E+17,"Chesapeake Shores, Maryland",Pacific Time (US & Canada)
10648,Mike Huckabee,1,yes,1,Neutral,0.663,,0.6624,,TommyMatt2,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:51,6.29485E+17,,
10654,No candidate mentioned,1,yes,1,Negative,1,,0.6548,,chicozen76,,10,,,RT @BettyFckinWhite: We must repeal and replace Benghazi. #GOPDebates,,8/6/15 19:51,6.29485E+17,NYC,Eastern Time (US & Canada)
10677,No candidate mentioned,1,yes,1,Neutral,0.6535,,0.6966,,BettyFckinWhite,,10,,,We must repeal and replace Benghazi. #GOPDebates,,8/6/15 19:51,6.29485E+17,I'm on the twitter.,Pacific Time (US & Canada)
10685,Mike Huckabee,1,yes,1,Negative,0.7174,,0.7174,,G2EVera,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:51,6.29485E+17,"Miami, FL",Eastern Time (US & Canada)
10733,Scott Walker,1,yes,1,Negative,0.6977,,0.6395,,TacticalAlpha,,8,,,"RT @PBoylen: @ScottWalker Russia &amp; China know more about Hillary Clinton's emails than our own Congress! Boom!
#RedNationRaising #GOPDebates",,8/6/15 19:50,6.29485E+17,United States of America,
10758,Chris Christie,1,yes,1,Negative,1,,0.6705,,TiredMemeCat,,1,,,RT @tmservo433: Chris Christie: I want an unbelievably sized military. To intimidate people. Not at all because I haven't seen my penis in â€_,,8/6/15 19:50,6.29485E+17,,
10765,Scott Walker,1,yes,1,Neutral,0.6429,,0.6667,,LFS7,,8,,,"RT @PBoylen: @ScottWalker Russia &amp; China know more about Hillary Clinton's emails than our own Congress! Boom!
#RedNationRaising #GOPDebates",,8/6/15 19:49,6.29485E+17,Conservatarian ,Jerusalem
10778,Scott Walker,1,yes,1,Negative,0.6667,,1,,dmb1031,,8,,,"RT @PBoylen: @ScottWalker Russia &amp; China know more about Hillary Clinton's emails than our own Congress! Boom!
#RedNationRaising #GOPDebates",,8/6/15 19:49,6.29485E+17,USA,Eastern Time (US & Canada)
10840,Rand Paul,0.6966,yes,1,Positive,0.6966,,0.6629,,MrsW0nderful,,0,,,That makes sense Ron Paul. #GOPDebates #GOPDebate stop giving money to enemies.,,8/6/15 19:48,6.29484E+17,Texas cuz it rhymes with Lexus,Central Time (US & Canada)
10844,Mike Huckabee,1,yes,1,Negative,0.6742,,0.6629,,GhettoSymposium,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:48,6.29484E+17,A Leak ,Atlantic Time (Canada)
10860,Mike Huckabee,1,yes,1,Negative,0.6783,,1,,iamchampa,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:47,6.29484E+17,phoenix,Arizona
10861,Rand Paul,1,yes,1,Neutral,1,,0.6593,,xobeckywilliams,,15,,,"RT @Popehat: #GOPDebates Paul: ""I want to collect more records from terrorists and fewer from Americans.""",,8/6/15 19:47,6.29484E+17,Excelsior!,Eastern Time (US & Canada)
10875,Chris Christie,1,yes,1,Negative,0.6639,,0.6868,,jsc1835,,7,,,Chris Christie - You want to increase our military troops?  While the GOP in Congress vote AGAINST veterans...  #GOPDebates,,8/6/15 19:47,6.29484E+17,,Central Time (US & Canada)
10881,Mike Huckabee,1,yes,1,Negative,1,,0.6809,,Gingerika224,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:47,6.29484E+17,Non-Dualism,
10893,,0.228,yes,0.6484,Negative,0.3297,,0.4204,,PBoylen,,8,,,"@ScottWalker Russia &amp; China know more about Hillary Clinton's emails than our own Congress! Boom!
#RedNationRaising #GOPDebates",,8/6/15 19:47,6.29484E+17,"Grand Rapids, Michigan",
10917,Donald Trump,1,yes,1,Neutral,0.6768,,0.3428,,NateMJensen,,0,,,Can we declare bankruptcy to China? #Trump #GOPdebates,,8/6/15 19:47,6.29484E+17,"Silver Spring, MD",Eastern Time (US & Canada)
10920,No candidate mentioned,0.4255,yes,0.6523,Negative,0.6523,,0.2268,,My_k_luh_97,,0,,,"""The purpose of the military is to kill people and break things.."" My soul is aching... My God! #GOPDebates",,8/6/15 19:46,6.29484E+17,"Pflugerville, Tx",Central Time (US & Canada)
10929,Mike Huckabee,1,yes,1,Negative,1,,0.6852,,alizalcohen,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:46,6.29484E+17,,
10936,No candidate mentioned,0.4444,yes,0.6667,Negative,0.6667,,0.4444,,wannascribble,,0,,,"Zero veterans among these ""how fast can I go to war"" candidates. Easy putting other people's kids in harm's way #gopdebates",,8/6/15 19:46,6.29484E+17,"Bellevue, WA",Pacific Time (US & Canada)
10955,Mike Huckabee,1,yes,1,Negative,0.6705,,0.3409,,queerquxxn,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:45,6.29484E+17,vanessa is my sunshine,Eastern Time (US & Canada)
10958,Mike Huckabee,1,yes,1,Neutral,0.6703,,0.6484,,Janiebt,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:45,6.29484E+17,Nola,Central Time (US & Canada)
10999,Ben Carson,1,yes,1,Negative,1,,1,,JulsHaze,,1,,,"RT @ccabrera83: Ben Carson is saying military didnt hv capability to strike Assad. Goodbye, dude. Youre nuts. #gopdebates #FoxDebate",,8/6/15 19:44,6.29483E+17,"Cordova, TN",Central Time (US & Canada)
11002,Mike Huckabee,1,yes,1,Negative,1,,0.6593,,trerho3,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:44,6.29483E+17,Splackavellie,
11003,Mike Huckabee,1,yes,1,Negative,0.6917,,0.357,,NickiGrimaj,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:44,6.29483E+17,â˜† ã‚œãƒ»ã€‚ã€‚ãƒ»ã‚œâ˜… ã‚œãƒ»ã€‚ã€‚ãƒ»ã‚œâ˜†,Eastern Time (US & Canada)
11009,Mike Huckabee,0.4233,yes,0.6506,Negative,0.6506,,0.2273,,elleryprescott,,0,,,"""The purpose of the military is to kill people and break things."" - #MikeHuckabee  #GOPdebates",,8/6/15 19:44,6.29483E+17,"Taipei, Taiwan",Central Time (US & Canada)
11019,Mike Huckabee,1,yes,1,Negative,0.6829,,0.6951,,hoodrichglossy,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:44,6.29483E+17,Miami â˜€,Quito
11023,Mike Huckabee,1,yes,1,Negative,0.6629,,0.6742,,kgthekidddd,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:44,6.29483E+17,houstalantavegas ,Pacific Time (US & Canada)
11026,No candidate mentioned,1,yes,1,Negative,0.6744,,0.6744,,KateAronoff,,2,,,FYI US defense spending compared to other countries #GOPDebates http://t.co/0l8Ct4fgCO,,8/6/15 19:44,6.29483E+17,Brooklyn,
11028,Mike Huckabee,1,yes,1,Negative,1,,0.6629,,geminiaunatural,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:44,6.29483E+17,N 28Â°36' 0'' / W 81Â°12' 0'',Central Time (US & Canada)
11031,Mike Huckabee,1,yes,1,Negative,0.6629,,0.6854,,WalktheWeilside,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:44,6.29483E+17,,
11038,Mike Huckabee,1,yes,1,Positive,0.6822,,0.3591,,jasper_deezy,,1,,,Mike Huckabee quoting Limp Bizkit lyrics for his military talking points #BreakStuff #GOPDebates,,8/6/15 19:44,6.29483E+17,,
11048,Mike Huckabee,0.3889,yes,0.6237,Neutral,0.3333,,0.3889,,Dreamdefenders,,66,,,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",,8/6/15 19:44,6.29483E+17,Florida,Eastern Time (US & Canada)
11055,No candidate mentioned,1,yes,1,Negative,0.6522,,0.663,,PatatREMAX,,1,,,"RT @elleryprescott: Why don't they all just chant ""war"" together? 
#GOPdebates #republicandebates #debate #GOP #debatewithbernie",,8/6/15 19:43,6.29483E+17,Ventnor NJ,Eastern Time (US & Canada)
11072,Scott Walker,1,yes,1,Negative,0.6591,,0.6591,,BrendanKKirby,,0,,,"On Russia, @ScottWalker endorses sending arms to Ukraine. #LZDebates #GOPdebates",,8/6/15 19:43,6.29483E+17,"Mobile, AL",Central Time (US & Canada)
11094,No candidate mentioned,1,yes,1,Negative,1,,0.6596,,DoubleDipChip,,0,,,The purpose of the military is to kill and break things? This is news to me.  #GOPDebates,,8/6/15 19:43,6.29483E+17,,
11117,Ben Carson,1,yes,1,Negative,1,,0.6383,,ccabrera83,,1,,,"Ben Carson is saying military didnt hv capability to strike Assad. Goodbye, dude. Youre nuts. #gopdebates #FoxDebate",,8/6/15 19:43,6.29483E+17,San Antonio,Mountain Time (US & Canada)
11124,Ben Carson,0.4253,yes,0.6522,Neutral,0.3261,,0.4253,,USCitizen95,,0,,,"Carson: We convinced #Ukraine to give up their nukes, and now Washington won't even give them weapons to defend themselves with. #GOPDebates",,8/6/15 19:42,6.29483E+17,United States,Atlantic Time (Canada)
11133,Ben Carson,1,yes,1,Positive,1,,0.7039,,beaniegurl47,,0,,,I love to hear #BenCarson #GOPDebates #DebateQuestionsWeWantToHear he makes perfect sense #Israel awesome,,8/6/15 19:42,6.29483E+17,"Atlanta, GA",Eastern Time (US & Canada)
11134,Scott Walker,1,yes,1,Negative,0.6915,,0.3723,,ryanstruyk,,0,,,"Wow, Walker says that Russia/China probably know more about HRC's emails than Congress does. #GOPdebates",,8/6/15 19:42,6.29483E+17,"Washington, DC",Eastern Time (US & Canada)
11136,No candidate mentioned,1,yes,1,Positive,0.6735,,0.6531,,PhilDeCarolis,,4,,,RT @Lukewearechange: where is this evidence that these hacks talk about when it comes to Syria #GOPDebates,,8/6/15 19:42,6.29483E+17,Southern California,Pacific Time (US & Canada)
11206,No candidate mentioned,1,yes,1,Negative,1,,0.6842,,KyleAlexLittle,,0,,,Solution to everything = war. #GOPDebates,,8/6/15 19:41,6.29482E+17,"Des Moines, IA",Central Time (US & Canada)
